date,short_date,tm_days,DHW,HOT,DHW_30,DHW_60,DHW_90,DHW_120,DHW_150,DHW_180,DHW_210,DHW_240,DHW_270,DHW_300,DHW_330,DHW_360
2005-07-09T12:00:00Z,09/07/2005,20278,2.03,-0.02,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-10T12:00:00Z,10/07/2005,20279,2.03,-0.18,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-11T12:00:00Z,11/07/2005,20280,2.03,-0.08,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-12T12:00:00Z,12/07/2005,20281,1.88,-0.08,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-13T12:00:00Z,13/07/2005,20282,1.73,0.06,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-14T12:00:00Z,14/07/2005,20283,1.56,-0.01,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-15T12:00:00Z,15/07/2005,20284,1.56,-0.37,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-16T12:00:00Z,16/07/2005,20285,1.56,-0.22,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-17T12:00:00Z,17/07/2005,20286,1.56,-0.28,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-18T12:00:00Z,18/07/2005,20287,1.41,-0.24,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-19T12:00:00Z,19/07/2005,20288,1.26,-0.28,0,0,1.88,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-20T12:00:00Z,20/07/2005,20289,1.1,-0.18,0,0,1.73,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-21T12:00:00Z,21/07/2005,20290,0.93,-0.2,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-22T12:00:00Z,22/07/2005,20291,0.73,-0.19,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-23T12:00:00Z,23/07/2005,20292,0.52,-0.2,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-24T12:00:00Z,24/07/2005,20293,0.37,-0.25,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-25T12:00:00Z,25/07/2005,20294,0.18,-0.4,0,0,1.41,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-26T12:00:00Z,26/07/2005,20295,0,-0.32,0,0,1.26,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-27T12:00:00Z,27/07/2005,20296,0,-0.44,0,0,1.1,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-28T12:00:00Z,28/07/2005,20297,0,-0.52,0,0,0.93,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-29T12:00:00Z,29/07/2005,20298,0,-0.52,0,0,0.73,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-30T12:00:00Z,30/07/2005,20299,0,-0.48,0,0,0.52,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-07-31T12:00:00Z,31/07/2005,20300,0,-0.53,0,0,0.37,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-01T12:00:00Z,01/08/2005,20301,0,-0.52,0,0,0.18,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-02T12:00:00Z,02/08/2005,20302,0,-0.55,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-03T12:00:00Z,03/08/2005,20303,0,-0.59,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-04T12:00:00Z,04/08/2005,20304,0,-0.6,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-05T12:00:00Z,05/08/2005,20305,0,-0.72,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-06T12:00:00Z,06/08/2005,20306,0,-0.69,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-07T12:00:00Z,07/08/2005,20307,0,-0.77,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-08T12:00:00Z,08/08/2005,20308,0,-0.73,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-09T12:00:00Z,09/08/2005,20309,0,-0.62,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-10T12:00:00Z,10/08/2005,20310,0,-0.6,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-11T12:00:00Z,11/08/2005,20311,0,-0.66,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-12T12:00:00Z,12/08/2005,20312,0,-0.51,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-13T12:00:00Z,13/08/2005,20313,0,-0.49,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-14T12:00:00Z,14/08/2005,20314,0,-0.24,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-15T12:00:00Z,15/08/2005,20315,0,-0.42,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-16T12:00:00Z,16/08/2005,20316,0,-0.14,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-17T12:00:00Z,17/08/2005,20317,0,-0.61,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-18T12:00:00Z,18/08/2005,20318,0,-0.77,0,0,0,1.88,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-19T12:00:00Z,19/08/2005,20319,0,-0.86,0,0,0,1.73,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-20T12:00:00Z,20/08/2005,20320,0,-0.95,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-21T12:00:00Z,21/08/2005,20321,0,-1.14,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-22T12:00:00Z,22/08/2005,20322,0,-1.22,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-23T12:00:00Z,23/08/2005,20323,0,-0.76,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-24T12:00:00Z,24/08/2005,20324,0,-1.32,0,0,0,1.41,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-25T12:00:00Z,25/08/2005,20325,0,-0.61,0,0,0,1.26,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-26T12:00:00Z,26/08/2005,20326,0,-1.22,0,0,0,1.1,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-27T12:00:00Z,27/08/2005,20327,0,-1.47,0,0,0,0.93,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-28T12:00:00Z,28/08/2005,20328,0,-1.2,0,0,0,0.73,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-29T12:00:00Z,29/08/2005,20329,0,-1.13,0,0,0,0.52,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-30T12:00:00Z,30/08/2005,20330,0,-0.93,0,0,0,0.37,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-08-31T12:00:00Z,31/08/2005,20331,0,-1.05,0,0,0,0.18,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-01T12:00:00Z,01/09/2005,20332,0,-1.04,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-02T12:00:00Z,02/09/2005,20333,0,-0.87,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-03T12:00:00Z,03/09/2005,20334,0,-0.98,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-04T12:00:00Z,04/09/2005,20335,0,-0.93,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-05T12:00:00Z,05/09/2005,20336,0,-0.88,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-06T12:00:00Z,06/09/2005,20337,0,-0.79,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-07T12:00:00Z,07/09/2005,20338,0,-0.93,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-08T12:00:00Z,08/09/2005,20339,0,-0.98,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-09T12:00:00Z,09/09/2005,20340,0,-0.55,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-10T12:00:00Z,10/09/2005,20341,0,-0.5,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-11T12:00:00Z,11/09/2005,20342,0,-0.71,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-12T12:00:00Z,12/09/2005,20343,0,-0.71,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-13T12:00:00Z,13/09/2005,20344,0,-0.8,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-14T12:00:00Z,14/09/2005,20345,0,-0.82,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-15T12:00:00Z,15/09/2005,20346,0,0.04,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-16T12:00:00Z,16/09/2005,20347,0,0.23,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-17T12:00:00Z,17/09/2005,20348,0,0.27,0,0,0,0,1.88,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-18T12:00:00Z,18/09/2005,20349,0,0.22,0,0,0,0,1.73,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-19T12:00:00Z,19/09/2005,20350,0,0.11,0,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-20T12:00:00Z,20/09/2005,20351,0,-0.2,0,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-21T12:00:00Z,21/09/2005,20352,0,-0.52,0,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-22T12:00:00Z,22/09/2005,20353,0,-0.5,0,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-23T12:00:00Z,23/09/2005,20354,0,-0.39,0,0,0,0,1.41,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-24T12:00:00Z,24/09/2005,20355,0,-0.49,0,0,0,0,1.26,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-25T12:00:00Z,25/09/2005,20356,0,-0.56,0,0,0,0,1.1,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-26T12:00:00Z,26/09/2005,20357,0,-0.85,0,0,0,0,0.93,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-27T12:00:00Z,27/09/2005,20358,0,-0.94,0,0,0,0,0.73,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-28T12:00:00Z,28/09/2005,20359,0,-0.67,0,0,0,0,0.52,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-29T12:00:00Z,29/09/2005,20360,0,-0.66,0,0,0,0,0.37,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-09-30T12:00:00Z,30/09/2005,20361,0,-0.63,0,0,0,0,0.18,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-01T12:00:00Z,01/10/2005,20362,0,-0.3,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-02T12:00:00Z,02/10/2005,20363,0,-0.22,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-03T12:00:00Z,03/10/2005,20364,0,-0.27,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-04T12:00:00Z,04/10/2005,20365,0,-0.16,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-05T12:00:00Z,05/10/2005,20366,0,-0.23,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-06T12:00:00Z,06/10/2005,20367,0,-0.31,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-07T12:00:00Z,07/10/2005,20368,0,-0.35,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-08T12:00:00Z,08/10/2005,20369,0,-0.38,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-09T12:00:00Z,09/10/2005,20370,0,-0.44,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-10T12:00:00Z,10/10/2005,20371,0,-0.52,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-11T12:00:00Z,11/10/2005,20372,0,-0.56,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-12T12:00:00Z,12/10/2005,20373,0,-0.59,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-13T12:00:00Z,13/10/2005,20374,0,-0.62,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-14T12:00:00Z,14/10/2005,20375,0,-0.66,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-15T12:00:00Z,15/10/2005,20376,0,-0.68,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-16T12:00:00Z,16/10/2005,20377,0,-0.63,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-17T12:00:00Z,17/10/2005,20378,0,-0.59,0,0,0,0,0,1.88,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-18T12:00:00Z,18/10/2005,20379,0,-0.6,0,0,0,0,0,1.73,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-19T12:00:00Z,19/10/2005,20380,0,-0.61,0,0,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-20T12:00:00Z,20/10/2005,20381,0,-0.64,0,0,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-21T12:00:00Z,21/10/2005,20382,0,-0.66,0,0,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-22T12:00:00Z,22/10/2005,20383,0,-0.67,0,0,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-23T12:00:00Z,23/10/2005,20384,0,-0.67,0,0,0,0,0,1.41,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-24T12:00:00Z,24/10/2005,20385,0,-0.68,0,0,0,0,0,1.26,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-25T12:00:00Z,25/10/2005,20386,0,-0.73,0,0,0,0,0,1.1,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-26T12:00:00Z,26/10/2005,20387,0,-0.78,0,0,0,0,0,0.93,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-27T12:00:00Z,27/10/2005,20388,0,-0.85,0,0,0,0,0,0.73,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-28T12:00:00Z,28/10/2005,20389,0,-0.92,0,0,0,0,0,0.52,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-29T12:00:00Z,29/10/2005,20390,0,-0.97,0,0,0,0,0,0.37,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-30T12:00:00Z,30/10/2005,20391,0,-1.1,0,0,0,0,0,0.18,2.19,2.19,2.19,2.19,2.19,2.19
2005-10-31T12:00:00Z,31/10/2005,20392,0,-1.2,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19
2005-11-01T12:00:00Z,01/11/2005,20393,0,-1.28,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19
2005-11-02T12:00:00Z,02/11/2005,20394,0,-1.22,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19
2005-11-03T12:00:00Z,03/11/2005,20395,0,-1.13,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19
2005-11-04T12:00:00Z,04/11/2005,20396,0,-1.19,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19
2005-11-05T12:00:00Z,05/11/2005,20397,0,-1.01,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19
2005-11-06T12:00:00Z,06/11/2005,20398,0,-0.91,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19
2005-11-07T12:00:00Z,07/11/2005,20399,0,-0.85,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19
2005-11-08T12:00:00Z,08/11/2005,20400,0,-0.37,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19
2005-11-09T12:00:00Z,09/11/2005,20401,0,-0.21,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19,2.19
2005-11-10T12:00:00Z,10/11/2005,20402,0,-0.22,0,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19
2005-11-11T12:00:00Z,11/11/2005,20403,0,-0.19,0,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19
2005-11-12T12:00:00Z,12/11/2005,20404,0,-0.27,0,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19
2005-11-13T12:00:00Z,13/11/2005,20405,0,-0.22,0,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19
2005-11-14T12:00:00Z,14/11/2005,20406,0,-0.27,0,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19
2005-11-15T12:00:00Z,15/11/2005,20407,0,-0.25,0,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19,2.19
2005-11-16T12:00:00Z,16/11/2005,20408,0,-0.29,0,0,0,0,0,0,1.88,2.19,2.19,2.19,2.19,2.19
2005-11-17T12:00:00Z,17/11/2005,20409,0,-0.32,0,0,0,0,0,0,1.73,2.19,2.19,2.19,2.19,2.19
2005-11-18T12:00:00Z,18/11/2005,20410,0,-0.47,0,0,0,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19
2005-11-19T12:00:00Z,19/11/2005,20411,0,-0.52,0,0,0,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19
2005-11-20T12:00:00Z,20/11/2005,20412,0,-0.59,0,0,0,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19
2005-11-21T12:00:00Z,21/11/2005,20413,0,-0.64,0,0,0,0,0,0,1.56,2.19,2.19,2.19,2.19,2.19
2005-11-22T12:00:00Z,22/11/2005,20414,0,-0.99,0,0,0,0,0,0,1.41,2.19,2.19,2.19,2.19,2.19
2005-11-23T12:00:00Z,23/11/2005,20415,0,-1.13,0,0,0,0,0,0,1.26,2.19,2.19,2.19,2.19,2.19
2005-11-24T12:00:00Z,24/11/2005,20416,0,-1.14,0,0,0,0,0,0,1.1,2.19,2.19,2.19,2.19,2.19
2005-11-25T12:00:00Z,25/11/2005,20417,0,-1.17,0,0,0,0,0,0,0.93,2.19,2.19,2.19,2.19,2.19
2005-11-26T12:00:00Z,26/11/2005,20418,0,-1.23,0,0,0,0,0,0,0.73,2.19,2.19,2.19,2.19,2.19
2005-11-27T12:00:00Z,27/11/2005,20419,0,-1.29,0,0,0,0,0,0,0.52,2.19,2.19,2.19,2.19,2.19
2005-11-28T12:00:00Z,28/11/2005,20420,0,-1.31,0,0,0,0,0,0,0.37,2.19,2.19,2.19,2.19,2.19
2005-11-29T12:00:00Z,29/11/2005,20421,0,-1.37,0,0,0,0,0,0,0.18,2.19,2.19,2.19,2.19,2.19
2005-11-30T12:00:00Z,30/11/2005,20422,0,-1.38,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19
2005-12-01T12:00:00Z,01/12/2005,20423,0,-1.37,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19
2005-12-02T12:00:00Z,02/12/2005,20424,0,-1.37,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19
2005-12-03T12:00:00Z,03/12/2005,20425,0,-1.3,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19
2005-12-04T12:00:00Z,04/12/2005,20426,0,-1.17,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19
2005-12-05T12:00:00Z,05/12/2005,20427,0,-1.18,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19
2005-12-06T12:00:00Z,06/12/2005,20428,0,-1.13,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19
2005-12-07T12:00:00Z,07/12/2005,20429,0,-1.16,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19
2005-12-08T12:00:00Z,08/12/2005,20430,0,-1.26,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19
2005-12-09T12:00:00Z,09/12/2005,20431,0,-1.27,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19,2.19
2005-12-10T12:00:00Z,10/12/2005,20432,0,-1.34,0,0,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19
2005-12-11T12:00:00Z,11/12/2005,20433,0,-1.38,0,0,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19
2005-12-12T12:00:00Z,12/12/2005,20434,0,-1.58,0,0,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19
2005-12-13T12:00:00Z,13/12/2005,20435,0,-1.47,0,0,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19
2005-12-14T12:00:00Z,14/12/2005,20436,0,-1.48,0,0,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19
2005-12-15T12:00:00Z,15/12/2005,20437,0,-1.49,0,0,0,0,0,0,0,2.03,2.19,2.19,2.19,2.19
2005-12-16T12:00:00Z,16/12/2005,20438,0,-1.5,0,0,0,0,0,0,0,1.88,2.19,2.19,2.19,2.19
2005-12-17T12:00:00Z,17/12/2005,20439,0,-1.53,0,0,0,0,0,0,0,1.73,2.19,2.19,2.19,2.19
2005-12-18T12:00:00Z,18/12/2005,20440,0,-1.55,0,0,0,0,0,0,0,1.56,2.19,2.19,2.19,2.19
2005-12-19T12:00:00Z,19/12/2005,20441,0,-1.81,0,0,0,0,0,0,0,1.56,2.19,2.19,2.19,2.19
2005-12-20T12:00:00Z,20/12/2005,20442,0,-2.2,0,0,0,0,0,0,0,1.56,2.19,2.19,2.19,2.19
2005-12-21T12:00:00Z,21/12/2005,20443,0,-2.06,0,0,0,0,0,0,0,1.56,2.19,2.19,2.19,2.19
2005-12-22T12:00:00Z,22/12/2005,20444,0,-2.2,0,0,0,0,0,0,0,1.41,2.19,2.19,2.19,2.19
2005-12-23T12:00:00Z,23/12/2005,20445,0,-2.19,0,0,0,0,0,0,0,1.26,2.19,2.19,2.19,2.19
2005-12-24T12:00:00Z,24/12/2005,20446,0,-2.05,0,0,0,0,0,0,0,1.1,2.19,2.19,2.19,2.19
2005-12-25T12:00:00Z,25/12/2005,20447,0,-2.18,0,0,0,0,0,0,0,0.93,2.19,2.19,2.19,2.19
2005-12-26T12:00:00Z,26/12/2005,20448,0,-2.24,0,0,0,0,0,0,0,0.73,2.19,2.19,2.19,2.19
2005-12-27T12:00:00Z,27/12/2005,20449,0,-2.02,0,0,0,0,0,0,0,0.52,2.19,2.19,2.19,2.19
2005-12-28T12:00:00Z,28/12/2005,20450,0,-2.24,0,0,0,0,0,0,0,0.37,2.19,2.19,2.19,2.19
2005-12-29T12:00:00Z,29/12/2005,20451,0,-1.95,0,0,0,0,0,0,0,0.18,2.19,2.19,2.19,2.19
2005-12-30T12:00:00Z,30/12/2005,20452,0,-1.82,0,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19
2005-12-31T12:00:00Z,31/12/2005,20453,0,-1.92,0,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19
2006-01-01T12:00:00Z,01/01/2006,20454,0,-1.8,0,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19
2006-01-02T12:00:00Z,02/01/2006,20455,0,-1.9,0,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19
2006-01-03T12:00:00Z,03/01/2006,20456,0,-1.91,0,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19
2006-01-04T12:00:00Z,04/01/2006,20457,0,-1.59,0,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19
2006-01-05T12:00:00Z,05/01/2006,20458,0,-1.63,0,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19
2006-01-06T12:00:00Z,06/01/2006,20459,0,-1.61,0,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19
2006-01-07T12:00:00Z,07/01/2006,20460,0,-1.59,0,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19
2006-01-08T12:00:00Z,08/01/2006,20461,0,-1.59,0,0,0,0,0,0,0,0,2.19,2.19,2.19,2.19
2006-01-09T12:00:00Z,09/01/2006,20462,0,-1.66,0,0,0,0,0,0,0,0,2.03,2.19,2.19,2.19
2006-01-10T12:00:00Z,10/01/2006,20463,0,-2.27,0,0,0,0,0,0,0,0,2.03,2.19,2.19,2.19
2006-01-11T12:00:00Z,11/01/2006,20464,0,-2.53,0,0,0,0,0,0,0,0,2.03,2.19,2.19,2.19
2006-01-12T12:00:00Z,12/01/2006,20465,0,-2.45,0,0,0,0,0,0,0,0,2.03,2.19,2.19,2.19
2006-01-13T12:00:00Z,13/01/2006,20466,0,-1.64,0,0,0,0,0,0,0,0,2.03,2.19,2.19,2.19
2006-01-14T12:00:00Z,14/01/2006,20467,0,-1.27,0,0,0,0,0,0,0,0,2.03,2.19,2.19,2.19
2006-01-15T12:00:00Z,15/01/2006,20468,0,-1.51,0,0,0,0,0,0,0,0,1.88,2.19,2.19,2.19
2006-01-16T12:00:00Z,16/01/2006,20469,0,-1.51,0,0,0,0,0,0,0,0,1.73,2.19,2.19,2.19
2006-01-17T12:00:00Z,17/01/2006,20470,0,-1.48,0,0,0,0,0,0,0,0,1.56,2.19,2.19,2.19
2006-01-18T12:00:00Z,18/01/2006,20471,0,-1.31,0,0,0,0,0,0,0,0,1.56,2.19,2.19,2.19
2006-01-19T12:00:00Z,19/01/2006,20472,0,-1.55,0,0,0,0,0,0,0,0,1.56,2.19,2.19,2.19
2006-01-20T12:00:00Z,20/01/2006,20473,0,-1.5,0,0,0,0,0,0,0,0,1.56,2.19,2.19,2.19
2006-01-21T12:00:00Z,21/01/2006,20474,0,-1.53,0,0,0,0,0,0,0,0,1.41,2.19,2.19,2.19
2006-01-22T12:00:00Z,22/01/2006,20475,0,-1.47,0,0,0,0,0,0,0,0,1.26,2.19,2.19,2.19
